Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
344.0972,1181,,,,-0.140625,0.05859375,-1.060546875,-0.013669221,0.030249751,22.20733452,0.305989593,1676,0,6.795213257,2.399758996,35.31543316,0.012605329,0.004451626,1.02734375,
344.11865,1181,,,,0.111328125,-0.064453125,-1.04296875,-0.012397023,0.030249751,22.20742798,0.283900678,1700,0,6.304703863,2.207460262,35.01290957,0.013703418,0.004797965,1.0234375,
344.13911,1181,,,,-0.125,-0.064453125,-0.990234375,-0.010909232,0.031141522,22.20457268,0.281110495,1714,0,6.241938424,1.957839692,31.36589243,0.015906063,0.004989079,1.0234375,
344.15916,1181,,,,0.109375,-0.052734375,-1.09375,-0.010113834,0.031221891,22.20400047,0.284830719,1727,0,6.324381425,1.829529561,28.92819769,0.01706553,0.00493675,1.021484375,
344.18045,1181,,,,0.203125,-0.015625,-1.08984375,-0.009224959,0.031302261,22.20533562,0.278320313,1733,0,6.180195948,1.673734965,27.08223136,0.018702042,0.00506493,1.017578125,
344.20312,1181,,,,-0.140625,0.0546875,-1.03515625,-0.007930736,0.03079252,22.2064991,0.284423828,1735,0,6.316057483,1.441061903,22.81584528,0.021367937,0.004875275,1.01953125,
344.22592,1181,,,,-0.1484375,0.0078125,-1.005859375,-0.007852966,0.031161339,22.20399857,0.274135053,1739,0,6.086894327,1.430206709,23.49649315,0.021787997,0.005119415,1.0234375,
344.24712,1181,,,,0.1875,0.021484375,-1.126953125,-0.007246507,0.031684291,22.20571327,0.278320313,1740,0,6.180301057,1.320397605,21.36461627,0.023996023,0.005126658,1.021484375,
344.26834,1181,,,,-0.2109375,0.029296875,-1.03125,-0.006425065,0.032207243,22.20733452,0.275065094,1740,0,6.108462562,1.170825043,19.16726231,0.02750816,0.005272561,1.025390625,
344.289355,1181,,,,0.03125,0.013671875,-1.05859375,-0.006599096,0.03228431,22.2064991,0.256347656,1740,0,5.692583998,1.202557122,21.12497808,0.026846384,0.005671293,1.02734375,
344.311205,1181,,,,0.07421875,-0.05078125,-1.0234375,-0.006951094,0.030402783,22.20666695,0.271809906,1740,0,6.03599205,1.26656002,20.9834607,0.024004218,0.005036916,1.0234375,
344.331175,1181,,,,-0.166015625,-0.138671875,-0.990234375,-0.007407385,0.030597652,22.20571518,0.311802447,1740,0,6.923796327,1.349776657,19.49474816,0.022668677,0.004419202,1.0234375,
344.35456,1181,,,,-0.0859375,-0.01953125,-1.05078125,-0.008155119,0.032630009,22.20466805,0.263671875,1747,0,5.854746457,1.491718592,25.47879063,0.021874105,0.005573257,1.0234375,
344.376625,1181,,,,0.048828125,0.013671875,-1.044921875,-0.009355101,0.032630009,22.20700073,0.261230469,1751,0,5.801145211,1.715235106,29.56718103,0.019023636,0.005624753,1.0234375,
344.39743,1181,,,,-0.21875,0.0703125,-1.025390625,-0.006138289,0.033384161,22.2085743,0.274135053,1749,0,6.088148695,1.124466647,18.4697632,0.029688885,0.005483467,1.02734375,
344.41835,1181,,,,0.125,0.044921875,-1.099609375,-0.005863819,0.033026351,22.20599937,0.271809906,1745,0,6.035810597,1.071699612,17.75568658,0.030816799,0.005471734,1.02734375,
344.43948,1181,,,,-0.15625,-0.146484375,-0.962890625,-0.006458415,0.031940813,22.20514297,0.267159611,1744,0,5.932317359,1.179743828,19.88672818,0.027074363,0.005384205,1.02734375,
344.46061,1181,,,,-0.09375,-0.10546875,-0.9921875,-0.007019383,0.031940813,22.20628548,0.264369428,1741,0,5.870662993,1.279698254,21.79818967,0.024959644,0.005440751,1.02734375,
344.482235,1181,,,,0.1484375,0.033203125,-1.068359375,-0.007196183,0.030953259,22.20571518,0.264369428,1738,0,5.870512224,1.309368569,22.30416222,0.023639837,0.005272668,1.025390625,
344.50339,1181,,,,-0.25,-0.017578125,-0.966796875,-0.007277286,0.031434375,22.20742798,0.279715389,1741,0,6.211759356,1.326725961,21.35829618,0.023693194,0.005060462,1.02734375,
344.527495,1181,,,,-0.01171875,0,-1.09765625,-0.007106248,0.032474774,22.20666695,0.25390625,1742,0,5.638411529,1.296048827,22.98606301,0.025056752,0.005759561,1.029296875,
344.552175,1181,,,,-0.13671875,0.052734375,-0.99609375,-0.00759584,0.033515174,22.20549965,0.255126953,1742,0,5.665221468,1.38570148,24.45979363,0.024186431,0.005915951,1.03125,
344.576815,1181,,,,-0.015625,-0.025390625,-0.974609375,-0.006962846,0.032697167,22.20599937,0.267333984,1742,0,5.93641829,1.270196318,21.3966782,0.025741821,0.005507895,1.03125,
344.597655,1181,,,,0.07421875,-0.03125,-1.0546875,-0.006615748,0.031766862,22.20650101,0.267333984,1740,0,5.936552393,1.205734779,20.31035354,0.026346476,0.005351062,1.029296875,
344.620275,1181,,,,-0.171875,-0.169921875,-1.009765625,-0.007141369,0.030719857,22.20733643,0.275065094,1741,0,6.108463087,1.302105303,21.31641436,0.023592452,0.005029065,1.029296875,
344.64171,1181,,,,0.037109375,0.029296875,-1.087890625,-0.007827116,0.031044638,22.20599937,0.270996094,1744,0,6.017739088,1.429134631,23.74869714,0.021722683,0.005158854,1.02734375,
344.663615,1181,,,,-0.140625,0.01171875,-1.0234375,-0.008177481,0.032210546,22.20742798,0.262974322,1744,0,5.839983313,1.493733084,25.57769439,0.02156379,0.00551552,1.03125,
344.686905,1181,,,,0.01171875,-0.02734375,-1.09375,-0.007217941,0.033376454,22.20866966,0.258789063,1747,0,5.747360801,1.320839994,22.98167871,0.025269112,0.005807266,1.03125,
344.70754,1181,,,,-0.21875,0.056640625,-0.9609375,-0.006306819,0.032672946,22.20550156,0.278320313,1741,0,6.180242132,1.150155034,18.61019373,0.028407428,0.005286677,1.033203125,
344.729595,1181,,,,0.109375,0.041015625,-1.04296875,-0.006381323,0.03154447,22.20399857,0.304827005,1743,0,6.768378374,1.164766533,17.20894532,0.027082226,0.004660565,1.033203125,
344.753055,1181,,,,0.01171875,-0.146484375,-1.06640625,-0.008079325,0.031032528,22.20685768,0.25181362,1747,0,5.591989229,1.477684969,26.42503246,0.021000774,0.005549461,1.03125,
344.776715,1181,,,,-0.125,-0.037109375,-0.92578125,-0.009250414,0.031817506,22.20742989,0.285295755,1750,0,6.335685469,1.695498615,26.76109197,0.01876587,0.005021952,1.029296875,
344.801805,1181,,,,-0.078125,0.04296875,-1.0390625,-0.007297465,0.032177517,22.2064991,0.262451172,1754,0,5.828121712,1.340404562,22.99891163,0.024005825,0.005521078,1.029296875,
344.82354,1186,,,,0.0625,0.0234375,-1,-0.007321847,0.032537529,22.20599937,0.256347656,1754,0,5.692455894,1.344573022,23.62026244,0.024199153,0.005715904,1.029296875,
344.84606,1186,,,,0.048828125,-0.08984375,-1.1015625,-0.006922541,0.033005433,22.20742989,0.260184139,1750,0,5.778021025,1.268894725,21.96071492,0.026011167,0.005712238,1.029296875,
344.866585,1186,,,,-0.125,0.033203125,-1.021484375,-0.006427633,0.032374588,22.20628548,0.33412388,1748,0,7.419650257,1.176846994,15.86121924,0.027509598,0.004363358,1.029296875,
344.887465,1186,,,,-0.01171875,0.025390625,-1.029296875,-0.008628968,0.03150924,22.20800018,0.341796875,1755,0,7.590625063,1.585649426,20.88957646,0.019871505,0.004151073,1.029296875,
344.90832,1186,,,,-0.078125,-0.01953125,-1.037109375,-0.012988994,0.031850535,22.20685768,0.408761173,1777,0,9.077301205,2.416985451,26.6266966,0.013177793,0.003508811,1.029296875,
344.92939,1186,,,,-0.125,-0.00390625,-1.048828125,-0.015474491,0.033972069,22.20666504,0.316569,1804,0,7.029941755,2.9228647,41.57736724,0.011622867,0.004832482,1.033203125,
344.95148,1186,,,,-0.09375,0.01953125,-1.1015625,-0.016584643,0.036864269,22.20799828,0.299246639,1837,0,6.645668843,3.19041202,48.00738789,0.011554705,0.005547112,1.03515625,
344.972505,1186,,,,-0.0625,-0.041015625,-0.984375,-0.00993992,0.037283732,22.20914268,0.286690861,1846,0,6.367158238,1.921480576,30.17799313,0.019403648,0.005855631,1.037109375,
344.993425,1186,,,,-0.03125,-0.052734375,-0.990234375,-0.008185473,0.03510715,22.20857048,0.29087612,1845,0,6.459942819,1.581469383,24.4811669,0.02219907,0.005434591,1.037109375,
345.015225,1186,,,,-0.015625,-0.046875,-1.001953125,-0.008372149,0.03510715,22.20571327,0.29087612,1844,0,6.459111726,1.61679018,25.03115364,0.021714104,0.005435291,1.03515625,
345.037385,1186,,,,-0.037109375,-0.0078125,-1.0078125,-0.007888665,0.035260182,22.20600128,0.310872406,1842,0,6.903233041,1.521350142,22.03822662,0.023176902,0.005107778,1.037109375,
345.05944,1186,,,,-0.03125,-0.03515625,-1.0390625,-0.0080621,0.036582426,22.2045002,0.310058594,1843,0,6.884696106,1.555879434,22.59910111,0.023512378,0.005313586,1.03515625,
345.080725,1186,,,,0.015625,-0.005859375,-1.01953125,-0.009050919,0.036129934,22.20628548,0.285295755,1846,0,6.335358974,1.74974838,27.61877247,0.020648646,0.005702902,1.03515625,
345.102725,1186,,,,-0.0234375,0.03515625,-1.046875,-0.00877534,0.035115958,22.20466614,0.29296875,1848,0,6.505273283,1.698204706,26.10504789,0.020678283,0.005398076,1.03515625,
345.12595,1186,,,,-0.0625,-0.03515625,-1.01171875,-0.007720794,0.034652457,22.20600128,0.297851563,1848,0,6.614092179,1.494489133,22.59552925,0.023186824,0.005239186,1.037109375,
345.146885,1194,,,,-0.048828125,-0.078125,-1.029296875,-0.008124285,0.036664997,22.20685768,0.299246639,1849,0,6.645327524,1.572815863,23.66799615,0.023311691,0.00551741,1.0390625,
345.169205,1194,,,,-0.0625,-0.060546875,-1.041015625,-0.00872134,0.035320735,22.20742798,0.292271197,1849,0,6.490591554,1.688308868,26.01163321,0.020920778,0.005441836,1.0390625,
345.18973,1194,,,,-0.046875,0.05078125,-1.044921875,-0.007706264,0.034662366,22.20571327,0.293666303,1848,0,6.521069726,1.491731702,22.87556743,0.023236327,0.005315442,1.041015625,
345.21115,1194,,,,0.01171875,-0.005859375,-1.00390625,-0.007297969,0.03555854,22.20466614,0.434570313,1849,0,9.649488702,1.413458626,14.64801576,0.025157114,0.003685018,1.0390625,
345.23397,1194,,,,-0.03125,-0.0078125,-1.099609375,-0.010291049,0.03663417,22.20171547,0.421316952,1859,0,9.35395908,2.002964416,21.41301238,0.018289976,0.003916435,1.0390625,
345.25572,1194,,,,-0.048828125,0.04296875,-1.04296875,-0.017235931,0.039143239,22.20457077,0.415736616,1903,0,9.231253104,3.435417196,37.21506882,0.011394028,0.004240295,1.0390625,
345.276945,1194,,,,-0.109375,-0.1015625,-0.92578125,-0.01827336,0.038662123,22.20457077,0.403878361,1934,0,8.967945649,3.7014842,41.27460563,0.010445033,0.004311146,1.041015625,
345.301525,1194,,,,-0.125,-0.21484375,-0.8515625,-0.016663902,0.042181866,22.20399857,0.367606014,1963,0,8.162323408,3.426334098,41.97743616,0.012311078,0.005167875,1.037109375,
345.323285,1194,,,,-0.09375,0.216796875,-1.154296875,-0.015061634,0.042925009,22.20399857,0.366210938,1986,0,8.131347131,3.131991732,38.51750124,0.013705339,0.005278954,1.041015625,
345.34355,1194,,,,0.015625,-0.08984375,-0.91796875,-0.01280195,0.043428144,22.20343018,0.367606014,1998,0,8.162114464,2.678278744,32.81354061,0.016214945,0.005320698,1.041015625,
345.36453,1194,,,,-0.0625,-0.15234375,-0.9921875,-0.011960809,0.044976082,22.20400047,0.333658844,2007,0,7.408561135,2.513602786,33.92835316,0.017893074,0.006070825,1.037109375,
345.386915,1194,,,,-0.09375,-0.10546875,-0.970703125,-0.010901849,0.044021557,22.20514297,0.348074764,2012,0,7.729049901,2.2967224,29.71545571,0.019167121,0.005695597,1.03515625,
345.407595,1194,,,,-0.0234375,-0.0859375,-1.0390625,-0.01094527,0.043983023,22.20514297,0.364815861,2014,0,8.100788353,2.308593287,28.49837802,0.019051872,0.005429474,1.033203125,
345.429035,1194,,,,-0.015625,-0.0546875,-1.04296875,-0.010733306,0.043924673,22.20571518,0.322963178,2017,0,7.171628348,2.267333706,31.61532635,0.019372831,0.006124784,1.033203125,
345.45241,1194,,,,-0.015625,-0.140625,-0.970703125,-0.010582303,0.045630047,22.20628548,0.343889505,2018,0,7.636508513,2.23627516,29.28400009,0.020404487,0.00597525,1.029296875,
345.475495,1194,,,,-0.01171875,-0.056640625,-0.953125,-0.009496901,0.044554417,22.20514107,0.371791303,2020,0,8.255678334,2.00855949,24.32943011,0.022182274,0.005396821,1.02734375,
345.49705,1194,,,,-0.03125,-0.060546875,-0.9296875,-0.010474259,0.045022322,22.20571327,0.355050236,2023,0,7.884143738,2.21853558,28.13920767,0.020293712,0.00571049,1.0234375,
345.519695,1194,,,,-0.099609375,0.076171875,-1.01953125,-0.010467607,0.044230737,22.20399857,0.350864947,2026,0,7.790604776,2.22047107,28.50190883,0.019919529,0.005677446,1.025390625,
345.54078,1194,,,,0,0.064453125,-1.1171875,-0.01037555,0.044265968,22.20600128,0.340576172,2028,0,7.562834909,2.203426963,29.13493405,0.020089601,0.005853092,1.02734375,
345.562005,1198,,,,-0.048828125,-0.025390625,-1.1640625,-0.010453702,0.043630719,22.20599937,0.372721344,2029,0,8.276649937,2.220715693,26.83109362,0.019647143,0.005271543,1.03125,
345.583415,1198,,,,0,-0.169921875,-0.884765625,-0.009756603,0.043473283,22.20685768,0.35365513,2029,0,7.853569133,2.07265142,26.3912036,0.02097472,0.005535481,1.02734375,
345.60611,1198,,,,0,-0.0390625,-0.9921875,-0.010460721,0.043660444,22.20342827,0.386439741,2029,0,8.580287062,2.222335236,25.90047653,0.019646201,0.00508846,1.0234375,
345.62773,1198,,,,-0.099609375,-0.052734375,-0.984375,-0.010152909,0.043916966,22.20571327,0.415736616,2038,0,9.231728084,2.166688521,23.47002101,0.020269165,0.004757177,1.025390625,
345.653205,1198,,,,-0.015625,-0.0390625,-1.00390625,-0.015676999,0.044215324,22.20628357,0.399693072,2063,0,8.875697694,3.387009514,38.16048756,0.013054384,0.004981617,1.0234375,
345.677685,1198,,,,-0.0625,-0.041015625,-1.033203125,-0.015379781,0.045180859,22.20699883,0.394287109,2075,0,8.755933375,3.341266303,38.16002429,0.013522077,0.005160028,1.0234375,
345.70147,1198,,,,-0.037109375,-0.01953125,-0.9765625,-0.013205361,0.047846263,22.20349884,0.408325195,2091,0,9.066248001,2.891924817,31.89770252,0.016544781,0.005277405,1.0234375,
345.722955,1198,,,,-0.048828125,0.0078125,-1.064453125,-0.012966083,0.048735832,22.20550156,0.397338867,2097,0,8.823108834,2.847344915,32.27144727,0.017116238,0.005523658,1.0234375,
345.743625,1198,,,,-0.03125,-0.05078125,-1.00390625,-0.013268722,0.047836355,22.20571518,0.38853237,2106,0,8.627639154,2.926021228,33.91450634,0.016348601,0.005544547,1.0234375,
345.76474,1198,,,,-0.0625,0.009765625,-1.05078125,-0.012166845,0.04740258,22.2033329,0.380859375,2111,0,8.456347492,2.689281996,31.80193339,0.017626482,0.005605562,1.0234375,
345.787845,1198,,,,0,-0.013671875,-1.056640625,-0.01112535,0.048011406,22.20571327,0.366210938,2109,0,8.131975075,2.457139698,30.21577999,0.019539551,0.005904028,1.025390625,
345.8086,1198,,,,-0.078125,-0.044921875,-1.021484375,-0.010719659,0.049497691,22.20457268,0.366210938,2109,0,8.131557377,2.367979983,29.12086668,0.020902918,0.006087111,1.0234375,
345.829705,1198,,,,0,-0.017578125,-1.0703125,-0.010568951,0.048854735,22.20457077,0.359235495,2108,0,7.976669979,2.333256284,29.25100687,0.020938435,0.006124703,1.025390625,
345.85135,1198,,,,-0.09375,-0.03515625,-1.03515625,-0.010530702,0.048054343,22.20457268,0.363420755,2107,0,8.06960256,2.323048742,28.78764753,0.020685895,0.005954983,1.025390625,
345.872515,1198,,,,-0.046875,0.005859375,-1.087890625,-0.010440884,0.047524785,22.20228386,0.37109375,2109,0,8.239128776,2.306386867,27.99309162,0.02060573,0.005768181,1.02734375,
345.893735,1198,,,,-0.03125,-0.029296875,-1.041015625,-0.010990951,0.048163337,22.20514107,0.34946987,2108,0,7.760027769,2.426583148,31.27028948,0.019848212,0.006206593,1.025390625,
345.914605,1198,,,,-0.037109375,-0.0234375,-1.037109375,-0.011094221,0.049807058,22.2053318,0.37109375,2110,0,8.240259849,2.451859606,29.75463943,0.020313993,0.006044355,1.025390625,
345.93578,1198,,,,-0.03125,-0.017578125,-1.064453125,-0.011536286,0.049502095,22.20571518,0.335518986,2112,0,7.45043904,2.551071591,34.24055384,0.019404432,0.006644185,1.025390625,
345.957645,1198,,,,-0.0625,0.00390625,-1.01171875,-0.011050861,0.049613291,22.20457268,0.363420755,2112,0,8.06960256,2.444052635,30.28715004,0.0202996,0.00614817,1.025390625,
345.978805,1198,,,,-0.015625,-0.046875,-1.041015625,-0.010666914,0.048462796,22.20342827,0.348074764,2112,0,7.728453055,2.35919376,30.52607997,0.020542101,0.006270698,1.025390625,
346.00424,1206,,,,-0.048828125,0,-1.01171875,-0.010506263,0.049456956,22.20400047,0.372721344,2112,0,8.275904904,2.32367254,28.07756454,0.021283961,0.005976018,1.025390625,
346.026075,1206,,,,-0.0234375,-0.03125,-1.033203125,-0.010065047,0.047749379,22.20577812,0.373806417,2108,0,8.300662356,2.22221549,26.77154418,0.021487286,0.005752478,1.025390625,
346.047755,1206,,,,-0.046875,0.0390625,-0.9921875,-0.01059795,0.048829413,22.20171547,0.493861616,2113,0,10.96457507,2.34448391,21.38235084,0.020827361,0.004453379,1.025390625,
346.06879,1206,,,,-0.048828125,-0.02734375,-0.99609375,-0.012683868,0.048506834,22.20200157,0.555013001,2132,0,12.32239952,2.831320139,22.97701949,0.017132232,0.003936476,1.025390625,
346.08984,1206,,,,-0.078125,-0.001953125,-1.123046875,-0.020834645,0.049023181,22.20114136,0.475725442,2178,0,10.56164779,4.751209998,44.98549935,0.010318041,0.004641622,1.025390625,
346.11165,1206,,,,-0.109375,0.021484375,-1.0703125,-0.023772458,0.051715008,22.20285416,0.457589298,2217,0,10.15978846,5.519089876,54.32288181,0.009370206,0.005090166,1.029296875,
346.13295,1206,,,,-0.048828125,-0.1484375,-0.939453125,-0.019223397,0.054416743,22.20399857,0.456194192,2235,0,10.12933519,4.499896357,44.42439976,0.012092888,0.005372193,1.02734375,
346.154855,1206,,,,-0.015625,0.01953125,-0.857421875,-0.016274738,0.056451302,22.20400047,0.423409611,2256,0,9.401387203,3.844832955,40.89644297,0.014682381,0.006004572,1.02734375,
346.176915,1206,,,,-0.140625,0.048828125,-1.185546875,-0.015295993,0.056414971,22.20457268,0.424107134,2260,0,9.417117688,3.620074713,38.44143009,0.015583924,0.005990683,1.02734375,
346.2012,1206,,,,0.07421875,-0.21875,-0.96484375,-0.014653419,0.057381606,22.20342827,0.440150678,2271,0,9.77285401,3.484419316,35.65406086,0.016468054,0.00587153,1.03125,
346.222795,1206,,,,-0.037109375,0.08203125,-1.01953125,-0.013300869,0.057433351,22.20457077,0.422712058,2270,0,9.386139804,3.161885487,33.68675039,0.018164273,0.006118953,1.029296875,
346.24275,1206,,,,0.046875,-0.1953125,-0.921875,-0.013668157,0.057539043,22.20399666,0.419224322,2273,0,9.308455441,3.253597723,34.9531428,0.017684744,0.006181374,1.02734375,
346.264755,1206,,,,-0.125,0.3515625,-1.240234375,-0.012554077,0.057391515,22.20342827,0.442243308,2269,0,9.819317563,2.983087385,30.37978318,0.019238965,0.005844756,1.033203125,
346.28628,1206,,,,0,-0.283203125,-0.892578125,-0.012647378,0.05502557,22.2033329,0.395507813,2268,0,8.781591626,3.003521346,34.20247119,0.018320352,0.006266013,1.03515625,
346.307765,1206,,,,-0.171875,0.142578125,-1.091796875,-0.012836007,0.056590022,22.20514297,0.436662942,2273,0,9.696163063,3.055001121,31.50731997,0.018523732,0.005836332,1.03515625,
346.328685,1206,,,,0.09375,-0.3359375,-0.984375,-0.012409386,0.057873732,22.20171165,0.442243308,2269,0,9.818558402,2.948453692,30.02939506,0.019628503,0.005894321,1.033203125,
346.353065,1206,,,,-0.0625,0.15234375,-1.076171875,-0.012673824,0.059744249,22.20171165,0.398995548,2273,0,8.858384119,3.016791003,34.05577093,0.019803907,0.006744373,1.033203125,
346.37723,1206,,,,0.0625,-0.138671875,-0.947265625,-0.012323018,0.057279218,22.20499802,0.443725586,2271,0,9.852925756,2.930779912,29.74527551,0.019544019,0.005813422,1.033203125,
346.40174,1206,,,,-0.125,0.296875,-1.2109375,-0.012409914,0.056473321,22.20399857,0.411551327,2272,0,9.138085064,2.952565023,32.3105443,0.019126868,0.006179995,1.0390625,
346.42347,1206,,,,-0.048828125,-0.435546875,-0.81640625,-0.012987124,0.055677333,22.20299911,0.462036133,2273,0,10.25858785,3.09069634,30.1278927,0.018014495,0.005427388,1.041015625,
346.444815,1206,,,,-0.5,0.47265625,-1.244140625,-0.012444,0.055519897,22.20285606,0.452706486,2275,0,10.05137695,2.964504442,29.49351574,0.018728222,0.005523611,1.048828125,
346.46575,1206,,,,0.21875,0.19140625,-0.8125,-0.014868924,0.056856452,22.20514297,0.385742188,2289,0,8.565460425,3.563593004,41.60422006,0.015954811,0.006637875,1.0625,
